sample_id,label,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,from_project,type_class,type_innerclass,type_interface
8397966,0,1,3,1,1,0,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,14,0,0,0,1,0,0,0,1,0,1,1,0,0,0,20,17,0,1,1,0,0
7553034,0,3,3,2,3,0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,1,0,1,1,0,0,0,26,1,0,1,1,0,0
5668344,0,14,26,2,26,8,0,0,5,0,1,3,1,0,2,0,0,0,4,4,0,4,0,0,4,0,1,80,4,3,13,1,0,8,7,12,1,9,4,0,0,0,77,1,7,1,1,0,0
9097418,0,10,6,4,3,6,0,0,4,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,78,4,0,0,0,0,7,0,1,0,1,0,0,4,0,21,1,0,1,1,0,0
5515133,0,5,1,1,5,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1,0,2,0,1,0,1,2,0,0,0,24,17,0,1,0,1,0
8863381,0,5,7,2,14,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,3,0,0,0,1,2,0,1,3,0,0,0,27,10,0,1,0,1,0
9483823,0,5,7,2,8,3,0,0,7,0,7,0,0,0,7,0,0,0,4,0,4,0,0,0,0,0,6,35,5,0,0,0,2,8,2,5,0,4,0,0,0,0,37,9,0,1,0,1,0
6462651,0,2,2,1,5,0,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2,13,0,0,0,1,0,0,0,3,0,3,1,0,0,0,27,1,0,1,1,0,0
9506197,0,9,3,2,9,0,0,0,2,0,2,0,0,0,2,0,0,0,4,2,2,2,0,0,0,0,1,18,0,1,0,0,0,2,2,7,0,7,1,0,0,0,33,1,0,1,1,0,0
8528735,0,114,181,3,239,152,0,0,25,0,19,3,3,0,22,0,0,0,38,1,0,2,2,34,1,0,26,894,49,11,84,16,26,119,21,238,35,226,8,3,2,0,395,1025,39,1,1,0,0
7242039,0,4,9,1,8,6,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,26,2,1,3,0,0,6,3,4,0,4,2,0,0,0,60,1,0,1,1,0,0
7477969,0,2,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0
8776987,0,26,3,1,5,0,0,0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,2,0,1,12,1,0,0,0,1,0,0,3,0,3,0,0,0,0,19,1,0,1,1,0,0
7351843,0,17,37,2,33,74,0,0,16,0,9,6,1,0,10,0,1,0,12,1,0,12,0,0,3,0,3,148,8,0,5,1,0,23,0,35,7,25,3,0,0,0,179,1,2,1,1,0,0
8629693,0,18,12,3,9,15,0,0,7,0,2,0,5,0,7,0,0,0,1,0,0,1,0,0,0,0,0,41,11,2,3,0,0,0,2,6,0,9,2,0,0,2,73,1,0,1,1,0,0
7257331,0,10,12,3,11,11,0,0,6,0,2,1,3,0,5,0,0,0,7,0,0,7,0,0,0,0,1,67,4,3,3,0,0,12,0,14,0,13,4,0,1,0,49,1,0,1,1,0,0
7254154,0,12,7,2,13,0,0,0,4,0,1,0,3,0,4,0,0,0,5,0,0,5,0,0,0,0,2,33,0,0,2,0,0,2,0,9,0,7,1,0,0,0,28,10,0,1,0,1,0
6432897,0,1,0,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,1
4608696,0,2,1,1,0,0,,,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,2,0,1,0,1,0
7446120,0,3,2,1,1,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,1,0,1,0
4432039,0,7,5,1,6,0,,,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,1,1,1,0,4,0,0,0,0,0,2,0,0,0,19,1025,0,1,1,0,0
4192613,0,8,11,2,12,0,0,0,10,0,5,0,5,0,10,0,0,0,4,1,0,1,1,2,1,0,1,55,5,0,1,0,0,1,1,4,0,4,1,0,2,0,40,1,0,1,1,0,0
5722403,0,12,11,2,21,0,0,0,6,1,5,1,0,0,5,0,0,0,8,4,2,6,0,0,8,0,4,143,3,1,0,1,0,4,6,16,1,12,1,0,1,0,51,1,1,1,1,0,0
4827314,0,5,4,4,3,1,,,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,3,0,1,0,0,2,0,2,1,0,0,0,16,1,0,1,1,0,0
9508358,0,6,18,2,18,0,0,0,18,0,16,0,2,0,18,0,0,0,2,0,0,2,0,0,0,0,0,62,14,0,0,0,0,1,0,2,1,2,0,0,1,0,55,1025,0,1,1,0,0
7043386,0,11,4,1,15,0,0,0,2,0,2,0,0,0,2,0,0,0,2,1,0,2,0,0,2,0,2,21,1,0,1,1,0,6,0,3,1,3,1,0,0,0,39,1,0,1,1,0,0
6468434,0,2,2,1,2,1,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,3,0,1,0,0,0,0,0,6,26,0,0,1,0,0
7204626,0,240,122,1,0,7381,0,0,122,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,2,0,0,0,0,0,0,0,0,586,1,0,1,0,0,1
7037560,0,14,405,1,109,673,0,0,38,2,33,2,2,1,36,0,0,0,53,7,0,1,51,1,7,0,101,1297,34,25,108,19,52,390,280,342,171,155,13,3,1,0,350,1,0,1,1,0,0
4815345,0,47,95,1,164,90,0,0,16,16,5,1,0,10,15,0,0,0,2,2,0,2,0,0,1,0,39,443,16,12,32,8,7,70,17,104,32,86,4,2,0,0,305,1,11,1,1,0,0
4757534,0,40,51,2,60,6,0,0,13,0,2,9,2,0,4,0,0,0,10,3,0,10,0,0,4,0,1,234,5,4,18,0,4,22,15,55,2,37,4,0,0,0,289,1,9,1,1,0,0
7295107,0,8,1,4,2,0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,67,0,0,0,0,0,3,0,1,1,1,0,1,2,0,39,1,0,1,1,0,0
7399428,0,4,146,1,43,424,0,0,36,3,7,29,0,0,7,0,0,0,11,1,0,11,0,0,6,0,12,431,29,10,35,0,4,36,25,62,2,41,3,0,0,0,128,1,0,1,1,0,0
8241207,0,2,29,4,17,26,0,0,8,0,6,0,2,0,8,0,3,0,2,0,0,0,2,0,2,0,2,84,5,2,12,1,1,2,4,15,0,9,4,0,0,0,104,1,0,1,1,0,0
4666539,0,4,19,2,3,1,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,49,9,1,4,0,4,0,11,8,4,5,3,0,0,0,37,1,0,1,1,0,0
4999218,0,3,19,3,3,153,0,0,18,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,103,18,0,1,0,0,27,0,0,0,0,0,0,1,0,117,1,0,1,1,0,0
7396410,0,1,0,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,8,0,1,0,1,0
4783602,0,14,19,2,17,0,0,0,5,0,5,0,0,0,6,0,0,0,4,2,0,4,0,0,4,0,2,68,3,0,6,0,2,0,0,10,0,10,5,0,0,1,47,10,0,1,0,1,0
3922769,0,4,1,1,0,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,0,1
7986025,0,8,18,1,1,153,0,0,18,0,0,0,0,18,18,0,0,0,27,0,0,0,0,27,0,0,1,66,0,0,0,0,0,3,21,27,7,27,0,0,1,0,107,1,0,1,0,0,1
5330785,0,5,14,1,9,0,0,0,14,0,14,0,0,0,14,0,0,0,2,0,0,2,0,0,2,0,0,47,12,0,0,0,0,0,0,2,0,2,0,0,0,0,45,10,0,1,0,1,0
6446491,0,8,2,10,0,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,1,1,0,0
5073287,0,3,7,1,6,0,,,1,1,1,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,14,1,0,4,0,0,3,0,4,0,3,2,0,0,0,18,1,2,1,1,0,0
5270720,0,4,4,1,3,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,1,18,0,0,0,0,0,1,0,4,1,3,1,0,0,0,28,1,0,1,1,0,0
7558669,0,1,2,2,3,1,0,0,2,0,2,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,11,1,0,0,0,3,0,2,3,4,2,0,0,0,0,14,8,0,1,0,1,0
4197096,0,1,16,1,7,0,0,0,11,1,10,1,0,0,10,0,3,0,2,0,0,2,0,0,0,0,5,40,9,0,2,0,1,1,0,5,0,3,1,0,0,0,43,1,0,1,1,0,0
7880048,0,2,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,1,0,1,0
8263441,0,1,16,1,17,120,0,0,16,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,50,16,0,0,0,0,16,0,0,0,0,0,0,0,0,36,10,0,1,0,1,0
4967591,0,4,4,1,3,1,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,1,31,2,1,0,0,0,2,0,1,0,1,1,1,0,0,31,1,0,1,1,0,0
6863627,0,2,2,1,1,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,36,17,0,1,1,0,0
6174968,0,28,21,2,52,99,0,0,18,0,14,3,1,0,15,0,0,0,12,1,0,3,0,9,2,0,2,138,3,0,0,0,1,9,2,16,2,23,1,3,2,4,101,1,0,1,1,0,0
6452606,0,4,9,1,2,0,0,0,4,0,0,0,0,4,4,0,0,0,4,0,0,0,0,4,1,0,0,45,1,1,2,0,1,0,0,8,0,5,2,0,1,0,34,8,0,1,0,1,0
8408651,0,1,19,3,11,15,0,0,6,2,4,0,2,0,6,0,1,0,6,5,0,1,0,5,5,0,5,67,3,1,0,0,4,20,11,10,6,10,3,0,0,0,156,1,0,1,1,0,0
4509296,0,5,2,1,1,1,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,9,1,0,0,0,0,5,0,0,1,1,0,0,0,0,16,1,0,1,1,0,0
9420761,0,5,5,2,3,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,4,1,0,0,0,1,1,3,0,3,2,0,0,0,19,1,0,0,1,0,0
9397250,0,13,5,2,2,6,0,0,4,0,0,0,0,4,4,1,0,0,1,0,0,0,0,1,0,0,0,18,2,0,1,0,0,0,0,3,0,2,1,0,0,0,53,1024,0,0,1,0,0
6535841,0,4,9,1,6,8,0,0,8,2,7,1,0,0,7,0,0,0,6,0,0,6,0,0,2,0,2,44,7,0,1,0,0,2,1,10,0,8,1,0,0,0,91,1,0,1,1,0,0
5923532,0,4,4,2,9,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,1,0,0,0,0,1,0,1,2,0,0,0,20,10,0,1,0,1,0
6753599,0,8,19,2,19,130,0,0,17,0,17,0,0,0,17,0,0,0,3,2,2,0,0,1,2,0,2,80,16,2,0,0,0,6,0,5,0,4,1,1,0,0,50,9,0,1,0,1,0
7165732,0,0,2,1,0,0,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0,1,1,0,0
6066503,0,19,12,1,38,11,0,0,6,3,1,4,0,1,2,0,0,0,2,0,0,2,0,0,2,0,11,56,2,0,1,0,0,5,0,11,2,15,2,0,0,4,75,17,0,1,1,0,0
3939400,0,0,2,1,0,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,1
6623354,0,18,11,1,20,6,,,4,0,1,3,0,0,1,0,0,0,5,0,0,5,0,0,0,0,1,51,4,2,0,0,0,13,3,20,1,25,2,0,0,0,49,1,0,1,1,0,0
7751163,0,18,38,1,41,126,0,0,21,0,14,1,6,0,20,0,0,1,7,1,0,7,0,0,3,0,3,123,15,1,9,0,1,20,8,20,7,17,2,1,0,0,113,1,2,1,1,0,0
4817934,0,10,3,2,4,0,0,0,2,0,2,0,0,0,2,0,0,0,7,1,0,7,0,0,7,0,2,29,0,0,0,0,0,1,1,10,0,9,1,0,0,0,52,1,0,1,1,0,0
8672429,0,8,6,1,9,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,2,0,0,0,0,1,0,1,3,0,0,0,21,18,2,1,0,1,0
8198711,0,35,35,2,12,526,0,0,33,0,33,0,0,0,33,0,0,0,1,0,0,0,1,0,0,0,0,103,24,0,2,0,0,4,0,2,0,1,1,0,0,0,77,1025,0,1,1,0,0
7501330,0,16,7,4,1,21,0,0,7,6,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,187,6,0,0,0,0,0,0,0,0,0,0,0,6,0,47,1,0,1,1,0,0
4045943,0,3,2,1,0,1,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,1,0
9539121,0,17,9,5,9,8,0,0,5,1,4,1,0,0,4,0,0,0,1,1,1,0,0,0,0,0,1,50,2,0,4,0,1,4,0,2,0,1,1,0,1,0,60,1,0,1,1,0,0
6266289,0,11,8,3,18,11,0,0,7,0,5,0,2,0,7,0,0,0,7,0,0,7,0,0,0,0,0,56,2,0,1,0,0,7,1,16,0,11,1,0,0,0,113,1,0,1,1,0,0
5088158,0,3,15,1,5,18,0,0,12,0,12,0,0,0,12,0,0,10,2,0,0,2,0,0,0,0,1,57,5,0,0,0,0,1,7,12,12,4,1,0,0,0,24,1,0,1,1,0,0
4168008,0,5,16,2,24,0,,,3,0,1,2,0,0,1,0,0,0,6,0,0,6,0,0,0,0,0,114,3,2,3,3,0,30,3,21,7,21,4,1,0,0,101,1,5,1,1,0,0
5549285,0,5,3,2,10,1,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,2,29,0,0,0,0,0,0,10,9,1,8,0,0,0,0,23,17,0,1,1,0,0
4296219,0,11,47,2,37,146,0,0,21,0,2,0,19,0,21,0,0,0,50,24,0,3,47,0,24,0,9,298,12,0,10,2,4,39,26,87,17,69,3,7,0,0,117,1,5,1,1,0,0
7664957,0,9,19,3,21,73,0,0,14,0,8,4,2,0,10,0,2,0,2,0,0,2,0,0,0,0,2,75,7,0,2,0,2,13,2,8,3,8,1,0,0,0,124,1,2,1,1,0,0
7186027,0,17,11,1,11,49,0,0,11,0,8,3,0,0,8,0,0,0,2,0,0,2,0,0,2,0,7,79,11,0,0,0,0,12,0,2,0,4,0,6,0,0,67,1,0,1,1,0,0
8168864,0,6,7,4,12,21,0,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,0,1,7,1,6,0,0,0,0,93,1,0,1,1,0,0
7294593,0,2,13,2,13,6,0,0,4,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,96,4,3,0,4,0,9,6,18,3,13,3,0,1,0,62,1,0,1,1,0,0
8190652,0,8,15,3,13,4,0,0,5,0,5,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,66,0,0,5,1,2,2,1,12,0,9,2,0,0,0,71,1,0,1,1,0,0
6951541,0,13,9,2,25,0,0,0,6,0,5,0,1,0,6,0,0,0,7,4,0,7,0,0,5,0,1,49,3,0,3,0,1,4,0,10,0,10,1,0,0,0,86,1,0,1,1,0,0
6546066,0,9,5,2,9,3,0,0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,19,0,1,0,0,0,0,0,3,0,4,1,0,0,0,83,1,0,1,1,0,0
4159543,0,22,99,2,63,980,0,0,49,17,44,3,2,0,47,0,3,0,15,8,5,10,0,0,8,0,8,1078,53,5,22,1,22,2,60,81,24,38,4,1,1,0,154,25,0,1,0,1,0
9295153,0,9,5,2,7,10,0,0,5,0,0,0,0,5,5,1,2,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,2,0,2,0,0,0,2,56,1024,0,0,1,0,0
4627580,0,2,1,4,0,0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,20,1,0,1,1,0,0
8611383,0,5,17,3,18,16,0,0,8,0,8,0,0,0,8,0,0,0,2,1,0,2,0,0,1,0,0,47,12,0,0,0,0,2,5,3,0,2,2,0,0,0,39,1,0,1,1,0,0
7460703,0,14,3,6,8,0,0,0,3,0,2,0,0,1,3,0,0,0,4,2,2,1,1,0,3,0,2,22,0,0,0,0,0,1,0,6,0,6,0,0,0,0,83,16,0,1,1,0,0
5168016,0,9,29,1,5,386,0,0,29,0,28,0,0,1,29,0,0,0,1,0,0,1,0,0,1,0,2,81,19,0,0,0,0,0,0,1,0,1,0,0,0,0,48,8,0,1,0,1,0
7035620,0,3,3,1,2,0,0,0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,10,2,0,1,0,1,0,0,2,0,2,0,0,0,0,13,9,0,1,0,1,0
8564277,0,1,2,1,0,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,1
7755926,0,7,7,1,16,0,0,0,4,0,3,0,0,1,4,0,0,0,8,0,0,8,0,0,7,0,7,64,2,0,1,1,0,6,5,15,1,12,2,1,0,0,44,2,0,1,0,1,0
7274207,0,9,22,2,23,22,0,0,12,0,0,3,0,9,9,2,0,0,4,0,0,4,0,0,0,0,2,83,2,0,10,0,0,6,3,6,0,6,2,3,0,0,46,1024,0,1,1,0,0
7100929,0,5,58,1,12,159,0,0,19,1,14,4,0,1,15,0,3,0,11,6,2,4,0,5,6,0,6,192,15,13,11,1,9,2,36,78,24,41,6,0,0,0,221,17,0,1,1,0,0
5839770,0,1,1,4,0,0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,11,8,0,1,0,1,0
8018535,0,41,82,1,0,3321,0,0,82,0,22,0,0,60,82,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,6,0,662,1,0,1,0,0,1
5737990,0,9,9,2,22,12,0,0,9,0,9,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,6,51,4,0,0,0,0,1,0,8,0,8,0,0,0,0,37,1,0,1,1,0,0
4348567,0,4,30,1,8,35,0,0,14,2,12,2,0,0,12,0,0,0,3,0,0,3,0,0,0,0,10,99,9,2,9,1,21,1,42,39,23,16,4,0,0,0,123,1,0,1,1,0,0
8395860,0,10,19,3,17,0,0,0,11,0,10,0,1,0,11,0,0,0,4,0,0,4,0,0,0,0,3,62,5,0,5,0,1,4,1,4,0,6,1,0,0,0,45,1,0,1,1,0,0
4502604,0,12,11,1,26,0,0,0,4,1,4,0,0,0,4,0,0,0,6,1,0,6,0,0,1,0,8,71,0,1,1,4,0,5,6,10,1,10,2,0,0,0,41,1,2,1,1,0,0
5457134,0,1,3,1,2,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2,0,2,0,0,0,0,0,0,0,0,0,19,1,0,1,1,0,0
9313540,0,2,6,2,1,6,0,0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,3,10,5,0,1,1,0,0,0,14,1,0,0,1,0,0
7075624,0,5,7,1,4,0,0,0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,31,3,0,1,0,3,5,0,6,2,4,1,0,0,0,55,1,0,1,1,0,0
3970015,0,28,12,1,26,3,0,0,7,0,3,3,0,1,4,0,0,1,15,1,0,15,0,0,14,0,8,168,5,0,1,2,1,9,0,22,3,22,1,1,4,2,97,8,0,1,0,1,0
9443834,0,5,6,2,12,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,24,2,0,2,0,0,2,6,2,0,2,2,0,0,0,20,2,0,0,1,0,0
5543924,0,3,5,1,15,10,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,36,62,0,0,0,0,0,12,26,20,0,20,0,0,0,0,31,1,0,1,1,0,0
8784533,0,3,4,2,2,0,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,1,1,0,0,0,16,8,0,1,0,1,0
7235982,0,9,7,1,8,0,0,0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,7,24,7,0,0,0,0,1,0,0,0,1,0,0,0,0,17,1,0,1,1,0,0
7942055,0,1,7,1,8,0,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,31,0,2,2,2,1,1,3,9,1,6,2,0,0,0,39,1,0,1,1,0,0
7605359,0,13,13,1,12,3,0,0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43,8,0,5,0,1,2,8,15,1,14,2,0,0,0,45,1,0,1,1,0,0
7758018,0,3,16,1,8,0,0,0,6,0,3,2,0,1,4,0,0,2,4,0,0,4,0,0,4,0,0,57,6,3,1,1,0,2,1,8,1,7,2,0,0,0,34,1,0,1,1,0,0
7717968,0,10,19,1,39,19,,,7,7,1,6,0,0,1,0,0,0,1,1,0,1,0,0,1,0,13,78,12,0,6,0,0,3,0,11,0,17,3,0,0,8,108,1,0,1,1,0,0
5688699,0,3,9,1,2,0,0,0,9,0,9,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,38,7,0,0,0,0,0,0,8,0,2,0,0,0,0,49,25,0,1,0,1,0
8533750,0,8,5,2,25,3,0,0,3,0,3,0,0,0,3,0,0,0,2,2,1,1,0,0,2,0,0,36,2,0,0,0,0,20,0,4,0,4,1,0,0,0,22,1,0,1,1,0,0
6328141,0,0,6,1,0,9,0,0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,23,3,0,0,0,0,0,0,3,0,3,0,0,0,0,10,1,0,1,1,0,0
4625995,0,10,24,2,18,4,0,0,8,0,4,0,4,0,8,0,3,0,8,0,0,2,6,0,5,0,3,117,5,1,9,4,0,3,5,13,1,10,4,0,0,0,211,1025,0,1,1,0,0
5098876,0,1,4,4,0,6,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,1,0,0
5603925,0,26,30,2,49,131,0,0,18,0,10,1,6,1,17,0,0,0,12,11,11,1,0,0,11,0,0,153,10,0,12,0,1,2,17,37,1,33,1,0,0,0,109,1,0,1,1,0,0
9383985,0,8,10,2,11,21,0,0,7,1,5,0,2,0,7,0,0,0,1,1,0,1,0,0,0,0,0,43,5,0,1,0,2,5,1,5,0,5,1,0,0,0,44,1,0,0,1,0,0
4841390,0,2,7,1,6,5,0,0,6,3,6,0,0,0,6,0,0,0,3,1,0,3,0,0,3,0,0,27,5,0,1,0,0,4,1,4,0,4,0,0,1,0,36,1,0,1,1,0,0
8978233,0,4,3,3,0,3,0,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23,9,0,1,0,1,0
6464966,0,2,12,1,1,0,-1,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,2,0,2,0,16,8,0,4,2,0,0,0,11,24,0,0,1,0,0
4238437,0,6,3,1,12,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,1,0,1,1,0,0,0,10,17,0,1,1,0,0
6213525,0,3,5,3,2,1,0,0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,17,3,1,0,0,0,0,0,1,0,1,2,0,0,0,20,1,0,1,1,0,0
5524586,0,11,50,2,13,71,0,0,19,0,19,0,0,0,19,0,0,0,8,1,0,1,7,0,1,0,0,118,28,0,23,0,14,26,12,19,15,12,3,0,0,0,49,1,0,1,1,0,0
5704168,0,9,9,3,14,6,0,0,5,2,3,0,2,0,5,0,0,0,3,2,0,2,0,1,2,0,2,35,1,1,1,0,0,2,4,8,2,7,2,0,0,0,44,9,0,1,0,1,0
7544867,0,6,18,1,15,36,0,0,9,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,1,59,9,0,5,0,5,0,0,9,0,6,2,0,0,0,53,1,0,1,0,0,1
5223561,0,1,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,10,0,1,0,1,0
5327402,0,12,15,1,26,2,0,0,4,0,3,1,0,0,3,0,0,0,4,1,0,4,0,0,4,0,2,72,4,2,2,2,0,7,5,16,1,14,2,0,0,0,73,1,6,1,1,0,0
8119000,0,5,98,1,53,494,0,0,33,33,32,1,0,0,32,0,0,0,4,4,2,2,0,0,4,0,19,306,46,15,34,0,1,23,67,59,21,47,4,0,0,0,218,1,0,1,1,0,0
9025710,0,7,10,1,23,0,0,0,5,0,3,2,0,0,3,0,0,0,5,4,2,3,0,0,4,0,6,50,3,1,0,2,0,11,0,10,1,9,2,0,0,0,59,1,3,1,1,0,0
6340836,0,6,1,1,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,9,0,1,0,1,0
5068417,0,11,5,3,6,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5,14,3,0,0,0,0,1,0,0,1,0,1,0,0,0,60,1,0,1,1,0,0
6983575,0,6,5,2,3,4,0.3,0.3,5,0,5,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,16,2,0,0,0,0,0,0,1,0,1,0,0,0,0,14,1025,0,0,1,0,0
